id,image_code,filename,photo_g,photo_unit,photo_src,from_human,has_reading,evidence_is_label,ml_rule_applied,pkg_text,pkg_qty,pkg_unit,has_pkg_qty,mL_rule_pending,pkg_seen,raw_tick,raw_weight,corrected_weight,pub_unit,pub_rule,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_sc1,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_sc1,g_rsc,g_hai,type_son,type_hir,type_swp,type_sc1,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_sc1,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_sc1,pkg_rsc,pkg_hai,item_nsu_hetero_type
3204,1776821270331,1776821270331.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TIBIAO,Tibiao Public Market,Angela Dela Cruz Variety Store,D6S5HONG,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,,medium_size
3205,1776829961765,1776829961765.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TIBIAO,San Francisco Sur Tibiao Roadside,Peng Dry Goods Store,EINOEYXE,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,,medium_size
3206,1776827802827,1776827802827.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TIBIAO,San Francisco Sur Tibiao Roadside,SGC Drug Store,IRX33X81,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,,medium_size
3207,1776821966687,1776821966687.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,grams (g),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TIBIAO,Tibiao Public Market,SFN Store,W371RD2C,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,item_no_scale,not_visible,,,,,not_visible,375 mL,,,,,,medium_size
3208,1776830018487,1776830018487.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,San Francisco Sur Tibiao Roadside,Peng Dry Goods Store,3T7DZLHC,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,,large_size
3209,1776821208493,1776821208493.jpg,1000,mL,package label (mL),0,1,1,1,1 L,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,Tibiao Public Market,Angela Dela Cruz Variety Store,8KWXJKBC,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,1 L,,,large_size
3210,1776820555124,1776820555124.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,Tibiao Public Market,CPD Variety Store,AD1BMK58,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,,large_size
3211,1776822012336,1776822012336.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,Tibiao Public Market,SFN Store,EM8FUGLM,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,,large_size
3212,1776828628040,1776828628040.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,San Francisco Sur Tibiao Roadside,Lim Lab Store,JR8KZGW7,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,,large_size
3213,1776827753021,1776827753021.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,grams (g),750,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TIBIAO,San Francisco Sur Tibiao Roadside,SGC Drug Store,MRKAT44U,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,750 mL,,,,large_size
3332,1776223786878,1776223786878.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Dao Public market,Tykhee Store,161F9RZL,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3333,1779155421695,1779155421695.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Rizal Street Dao Antique,Angel Store,5G0RHOCO,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3334,1776301120018,1776301120018.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Brgy Abaca Dao Antique,Neljoy Store,6A9SWAGK,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,medium_size
3335,1776225102295,1776225102295.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Dao Public Market,Dime's store,9A8CY5JR,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3336,1776222798625,1776222798625.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Dao Public market,Sunrose  Merchandising,CEFJJXH2,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3337,1776306318044,1776306318044.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Rizal Street Dao Antique,Liquor Van,J32EOREW,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3338,1776304538746,1776304538746.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Brgy Abaca Dao Antique,Pineda store,OJNJCOV4,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3339,1776303452287,1776303452287.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,TOBIAS FORNIER,Brgy Abaca Dao Antique,628 Minimart,PHNSP5RU,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3340,1776223830609,1776223830609.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Dao Public market,Tykhee Store,1EYURXOZ,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,medium_size
3341,1776223852044,1776223852044.jpg,1000,mL,package label (mL),0,1,1,1,1 Liter,1000,mL,1,0,1,Kilograms (Kgs),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Dao Public market,Tykhee Store,1EYURXOZ,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 Liter,,,,large_size
3342,1776304607764,1776304607764.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Rizal Street Dao Antique,Pineda store,62EBEZKU,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3343,1776222847971,1776222847971.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Dao Public market,Sunrose  Merchandising,6CYEIDRZ,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3344,1776306384650,1776306384650.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Rizal Street Dao Antique,Liquor Van,MHTVQ3IF,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3345,1776306406413,1776306406413.jpg,1000,mL,package label (mL),0,1,1,1,1 Liter,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Rizal Street Dao Antique,Liquor Van,MHTVQ3IF,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 Liter,,,large_size
3346,1776225196826,1776225196826.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Dao Public market,Dime's store,OM0XJXEJ,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3347,1776301205355,1776301205355.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Brgy Abaca Dao Antique,Neljoy Store,OWUT0ARS,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3348,1779155357707,1779155357707.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,"Brgy. Atabay, Tobias",Angel Store,SKUL1H7R,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3349,1776303367093,1776303367093.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,TOBIAS FORNIER,Brgy Abaca Dao Antique,628 Minimart,Y4Z0XW4D,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3457,1776826302416,1776826302416.jpg,2000,mL,package label (mL),0,1,1,1,2000 mL,2000,mL,1,0,1,Litres (L),.0020000001,2000,mL,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",7/11,C8U1PNUD,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,2000 mL,,,,large_size
3462,1776827416780,1776827416780.jpg,1500,mL,package label (mL),0,1,1,1,1.5L,1500,mL,1,0,1,Litres (L),.0015,1500,mL,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Bread and butter,MY6ODTWI,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1.5L,,,,large_size
3465,1776829009556,1776829009556.jpg,1500,mL,package label (mL),0,1,1,1,1.5 Litres,1500,mL,1,0,1,Litres (L),.0015,1500,mL,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,ANTIQUE,VALDERRAMA,Valderrama Public market,Beng-Beng Store,NH0ZKK10,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1.5 Litres,,,,large_size
3479,1776910783435,1776910783435.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,"Wayang Ubos, Valderrama",Sweet Rose stall,0M9ITHNV,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,item_no_scale,not_visible,,,,,not_visible,375 mL,,,,,,medium_size
3480,1776834027388,1776834027388.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,Valderrama Public market,Norma store,BXALP5NS,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3481,1776828553177,1776828553177.jpg,375,mL,package label (mL),0,1,1,1,375 ml,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,Valderrama Public market,Beng-Beng Store,C7WEBTLU,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 ml,,,medium_size
3482,1779246210245,1779246210245.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,Brgy. Ubos Valderrama,Tots Sari-sari Store,JCVH3NZ4,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3483,1776825145186,1776825145186.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Mang Pigo Sari-sari store,M2F7Y9Q9,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3484,1776826088377,1776826088377.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,"Takas Poblacion, Valderrama",7/11,OJSGI83L,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3485,1776828158636,1776828158636.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ANTIQUE,VALDERRAMA,Valderrama Public market,MJLG Sari-sari store,WWY1T25K,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3486,1776834067692,1776834067692.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Valderrama Public market,Norma store,GPSBBMV1,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3487,1776834098980,1776834098980.jpg,1000,mL,package label (mL),0,1,1,1,1 Liter,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Valderrama Public market,Norma store,GPSBBMV1,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 Liter,,,large_size
3488,1776828194300,1776828194300.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Valderrama Public market,MJLG Sari-sari store,JB4D5BTE,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,medium_size
3489,1776828213670,1776828213670.jpg,1000,mL,package label (mL),0,1,1,1,1 LITER,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Valderrama Public market,MJLG Sari-sari store,JB4D5BTE,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 LITER,,,large_size
3490,1776828640007,1776828640007.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Valderrama Public market,Beng-Beng Store,TLA0DS1G,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3492,1776826191681,1776826191681.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",7/11,TVW55PH9,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,medium_size
3493,1776826208944,1776826208944.jpg,1000,mL,package label (mL),0,1,1,1,1L,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",7/11,TVW55PH9,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1L,,,large_size
3494,1776910833239,1776910833239.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Sweet Rose stall,UKLAK852,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3495,1776910843725,1776910843725.jpg,1000,mL,package label (mL),0,1,1,1,1 Liter,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Sweet Rose stall,UKLAK852,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 Liter,,,large_size
3497,1776825179248,1776825179248.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Mang Pigo Sari-sari store,UYBJCXGU,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3498,1776825193657,1776825193657.jpg,1000,mL,package label (mL),0,1,1,1,1 Liter,1000,mL,1,0,1,Litres (L),1,1000,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,"Wayang, Valderrama",Mang Pigo Sari-sari store,UYBJCXGU,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,1 Liter,,,large_size
3499,1779246255374,1779246255374.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,ANTIQUE,VALDERRAMA,Brgy. Ubos Valderrama,Tots Sari-sari Store,ZT7Y6D6Q,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,medium_size
3546,1778895004740,1778895004740.jpg,1366,g,sonnet sweep,0,1,0,0,,,,0,0,0,Kilograms (Kgs),1365,1365,g,log10 median,chicken,bilog,CAPIZ,CUARTERO,Cuartero public market,Carmela sanchez store,TJA0OZ61,,,,,,,,1.366,,,,,,,1366,,,,,,scale_with_item,,,,,,probable,,,,,,,,,,large_size
3582,1775614173417,1775614173417.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.11,110,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,CAPIZ,CUARTERO,Quartero Public market,Clynic Store,C0QD40SI,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,,province_median
3583,1775613004509,1775613004509.jpg,100,mL,package label (mL),0,1,1,1,100ML ICE CREAM,100,mL,1,0,1,grams (g),100,100,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,CAPIZ,CUARTERO,Quartero Public market,Gege Store,P2E8SXR3,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,100ML ICE CREAM,,,province_median
3587,1775614062948,1775614062948.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),1.25,1250,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tupperware,CAPIZ,CUARTERO,Quartero Public market,Clynic Store,0LK2B5V0,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,,province_median
3588,1775612822785,1775612822785.jpg,1250,mL,package label (mL),0,1,1,1,1.25L,1250,mL,1,0,1,Kilograms (Kgs),1.025,1025,g,block governs,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",tupperware,CAPIZ,CUARTERO,Quartero Public market,Gege Store,8046GVSZ,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,1.25L,,,province_median
3589,1775612599609,1775612599609.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,CAPIZ,CUARTERO,Quartero Public market,Gege Store,7T5E84Q9,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3590,1775613681980,1775613681980.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,CAPIZ,CUARTERO,Cuartero Public Market,Clynic Store,JQBH7W92,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3591,1775611999212,1775611999212.jpg,375,mL,package label (mL),0,1,1,1,375 ml,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,CAPIZ,CUARTERO,Quartero Public market,Whalid Store,RP9E57XR,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 ml,,,medium_size
3592,1775616241289,1775616241289.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,CAPIZ,CUARTERO,Cuartero roadside,Jolly Ann Store,RQGJB2BK,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,medium_size
3593,1778894594967,1778894594967.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,CAPIZ,CUARTERO,Cuartero roadside,Jiji store,4I86Z5P7,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,label_closeup,not_visible,,,,,not_visible,Net Wt. 640 g,,,,,,large_size
3594,1775613751390,1775613751390.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,CAPIZ,CUARTERO,Quartero Public market,Clynic Store,6UPF3GN5,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
3595,1775611693784,1775611693784.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,CAPIZ,CUARTERO,Cuartero Public market,Whalid Store,7LIX5CUK,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
3596,1775616150438,1775616150438.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,CAPIZ,CUARTERO,Cuartero roadside,Jolly Ann Store,LFT0RQXL,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
3597,1775612271834,1775612271834.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,CAPIZ,CUARTERO,Cuartero Public Market,Gege Store,TRPE26Z9,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
3623,1775526687330,1775526687330.jpg,250,g,package label (g),0,1,1,0,Net Wt.: 250g,250,g,1,0,1,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,CAPIZ,CUARTERO,Quartero Public market,jovet Store,50WF7BVS,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt.: 250g,,,small_size
3624,1775526701732,1775526701732.jpg,250,g,package label (g),0,1,1,0,Net Wt. 250g,250,g,1,0,1,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,CAPIZ,CUARTERO,Quartero Public market,jovet Store,50WF7BVS,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 250g,,,medium_size
3626,1775527664265,1775527664265.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,CAPIZ,CUARTERO,Quartero Public market,Ninoy store,CVGH4M33,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,small_size
3627,1775527680631,1775527680631.jpg,250,g,package label (g),0,1,1,0,Net Wt.: 250g,250,g,1,0,1,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,CAPIZ,CUARTERO,Quartero Public market,Ninoy store,CVGH4M33,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt.: 250g,,,medium_size
