id,image_code,rule_verdict,photo_g,photo_unit,photo_src,from_human,corrected_weight,ratio,offby,raw_tick,raw_weight,pub_unit,pub_rule,dimension_unexpressed,mL_rule_pending,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,filename,has_reading,pkg_seen,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_rsc,g_hai,type_son,type_hir,type_swp,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_rsc,pkg_hai,item_nsu_hetero_type,no_published,band,hband
8522,1775696600196,confirm,260,g,sonnet sweep,0,260,1,1,grams (g),.25999999,g,log10 median,0,0,mango,pieces or units,ILOILO,NEW LUCENA,New Lucena Public Market,Ruby and Melit Vegetable Stand,9S0Q5258,1775696600196.jpg,1,0,,,,,,,,.26,,,,,,260,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6484,1774052254116,confirm,835,g,sonnet sweep,0,835,1,1,grams (g),.83499998,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,CARLES,Carles Public Market,Rex fish stall,RFQQU4X0,1774052254116.jpg,1,0,,,,,,,,.835,,,,,,835,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
4431,1776130011785,confirm,1065,g,sonnet sweep,0,1065,1,1,grams (g),1.0650001,g,log10 median,0,0,chicken,whole (chicken),CAPIZ,PANITAN,Panitan Public Market,Ojie and Katherine Dressed Chicken,GW4659TH,1776130011785.jpg,1,0,,,,,,,,1.065,,,,,,1065,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4521,1776129579958,confirm,275,g,sonnet sweep,0,275,1,1,grams (g),.27500001,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,CAPIZ,PANITAN,Panitan Public Market,Aljean and Marian Dressed Chicken,QRJ1HT7D,1776129579958.jpg,1,0,,,,,,,,.275,,,,,,275,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
4115,1775873396532,confirm,695,g,sonnet sweep,0,695,1,1,grams (g),.69499999,g,log10 median,0,0,cabbage,pieces or units,CAPIZ,MAMBUSAO,Mambusao Public Market,Leah Dry Goods,2G42489Z,1775873396532.jpg,1,0,,,,,,,,.695,,,,,,695,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
907,1778034192150,confirm,220,g,sonnet sweep,0,220,1,1,grams (g),.22,g,log10 median,0,0,mango,pieces or units,AKLAN,MAKATO,Rizal St.Poblacion Makato Roadside,Jennifer Fruit Stand,5OZE0UHB,1778034192150.jpg,1,0,,,,,,,,.22,,,,,,220,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2370,1776385198654,confirm,250,g,sonnet sweep,0,250,1,1,grams (g),.25,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,LAUA-AN,Laua-an Public Market,Dalumpines Store,RZFY88PA,1776385198654.jpg,1,0,,,,,,,,.25,,,,,,250,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9443,1773722935812,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,I0083TD5,1773722935812.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
4925,1775526710367,confirm,295,g,sonnet sweep,0,295,1,1,grams (g),.29499999,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,SIGMA,Sigma Public Market,Sylvia Fish Vendor,GTS5F8QY,1775526710367.jpg,1,0,,,,,,,,.295,,,,,,295,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9504,1773725556768,confirm,385,g,sonnet sweep,0,385,1,1,grams (g),.38499999,g,log10 median,0,0,loaf bread,medium packs,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,QN36RZ9D,1773725556768.jpg,1,0,,,,,,,,.385,,,,,,385,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9580,1773904898349,confirm,320,g,sonnet sweep,0,320,1,1,grams (g),.31999999,g,log10 median,0,0,carrot,pieces or units,ILOILO,SANTA BARBARA,Balabag Talipapa,Cedric Frozen Food and Vegetable,J7YADQ5B,1773904898349.jpg,1,0,,,,,,,,.32,,,,,,320,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6954,1778111509213,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,carrot,pieces or units,ILOILO,DUMANGAS,roadside,Janet Store,8P2ZK7L0,1778111509213.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9339,1774061332508,confirm,605,g,sonnet sweep,0,605,1,1,grams (g),.60500002,g,log10 median,0,0,chicken,whole (chicken),ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Michael Fish and Meat Store,76UPHK84,1774061332508.jpg,1,0,,,,,,,,.605,,,,,,605,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9821,1773908060747,confirm,380,g,sonnet sweep,0,380,1,1,grams (g),.38,g,block governs,0,0,fresh fish,pack,ILOILO,SARA,talipapa,Panes Store,WJGYWX4E,1773908060747.jpg,1,0,,,,,,,,.38,,,,,,380,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
5021,1775700922372,confirm,215,g,sonnet sweep,0,215,1,1,grams (g),.215,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,TAPAZ,Tapaz Public Market,Jessica Fish Stand,JMVKQHKP,1775700922372.jpg,1,0,,,,,,,,.215,,,,,,215,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4588,1776297871627,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,block governs,0,0,fresh fish,pinutos / plastic,CAPIZ,PILAR,Pilar Public Market,Juan Fish Stand,6G4OY02R,1776297871627.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
6671,1778216689008,confirm,1210,g,sonnet sweep,0,1210,1,1,Kilograms (Kgs),1210,g,log10 median,0,0,cabbage,pieces or units,ILOILO,DINGLE,Brgy.pandan dingle roadside,Pido vegetable stall,LXYBG0JS,1778216689008.jpg,1,0,,,,,,,,1.21,,,,,,1210,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
3170,1776910077950,confirm,80,g,sonnet sweep,0,80,1,1,grams (g),.079999998,g,log10 median,0,0,camote,bilog,ANTIQUE,TIBIAO,Tibiao Public Market,Febie Vegetable Stand,X9LPOKHU,1776910077950.jpg,1,0,,,,,,,,.08,,,,,,80,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9732,1773905473135,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,SANTA BARBARA,Balabag Talipapa,Cedric Frozen Food and Vegetable,YFF8EBSB,1773905473135.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9503,1773723770040,confirm,385,g,sonnet sweep,0,385,1,1,grams (g),.38499999,g,log10 median,0,0,loaf bread,medium packs,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,LL9OHE6Z,1773723770040.jpg,1,0,,,,,,,,.385,,,,,,385,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2662,1776216926030,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,carrot,putos (mix vegetable),ANTIQUE,PATNONGON,Patnungon Public Market,Bhing Store,6ENMWTMZ,1776216926030.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
4912,1775530219467,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,camote tops,bugkos,CAPIZ,SIGMA,Sigma Public Market,Marissa Vegetable Stand,IVK6KH5Q,1775530219467.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
2450,1776994624363,confirm,90,g,sonnet sweep,0,90,1,1,grams (g),.090000004,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,0V790D97,1776994624363.jpg,1,0,,,,,,,,.09,,,,,,90,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
1989,1776911870625,confirm,1165,g,sonnet sweep,0,1165,1,1,Kilograms (Kgs),1165,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,CULASI,Brgy.fe culasi,Dj store,MZY28VBN,1776911870625.jpg,1,0,,,,,,,,1.165,,,,,,1165,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
689,1777859833125,confirm,1310,g,sonnet sweep,0,1310,1,1,Kilograms (Kgs),1310,g,log10 median,0,0,cabbage,pieces or units,AKLAN,MADALAG,Brgy.napnot madalag talipapa,Bebot store,2R6P97LC,1777859833125.jpg,1,0,,,,,,,,1.31,,,,,,1310,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5591,1774412644850,confirm,810,g,sonnet sweep,0,810,1,1,grams (g),.8100000000000001,g,log10 median,0,0,chicken,bilog,ILOILO,BANATE,Banate Public Market,Lita store,26DLSMSR,1774412644850.jpg,1,0,,,,,,,,.8100000000000001,,,,,,810,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5589,1774408298285,confirm,365,g,sonnet sweep,0,365,1,1,grams (g),.36500001,g,log10 median,0,0,carrot,pieces or units,ILOILO,BANATE,banate Public Market,none,FDPS6SAI,1774408298285.jpg,1,0,,,,,,,,.365,,,,,,365,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9780,1773891409239,confirm,30,g,sonnet sweep,0,30,1,1,grams (g),.029999999,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,SARA,Sara wet market,Freyl & Shirmyne  Store,7AQDK3D1,1773891409239.jpg,1,0,,,,,,,,.03,,,,,,30,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7590,1774491861326,confirm,185,g,sonnet sweep,0,185,1,1,grams (g),.185,g,log10 median,0,0,camote,bilog,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,CKJ3H1BN,1774491861326.jpg,1,0,,,,,,,,.185,,,,,,185,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
11126,1776823290113,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,carrot,pieces or units,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Joubert Store,3D6BX2IQ,1776823290113.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9766,1773885711581,confirm,130,g,sonnet sweep,0,130,1,1,grams (g),.13,g,log10 median,0,0,carrot,pieces or units,ILOILO,SARA,Sara wet market,Baby Store,OA6W2QYL,1773885711581.jpg,1,0,,,,,,,,.13,,,,,,130,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
4988,1775701977093,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,carrot,pieces or units,CAPIZ,TAPAZ,Tapaz Public Market,Muzo Wet and Dry Goods,1VGA5BWD,1775701977093.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
11448,1776992352312,confirm,350,g,sonnet sweep,0,350,1,1,grams (g),.34999999,g,log10 median,0,0,cabbage,pieces or units,NEGROS OCCIDENTAL,VALLADOLID,Valladolid Public Market,Joel Store,1PG4093D,1776992352312.jpg,1,0,,,,,,,,.35,,,,,,350,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
5365,1774578544095,confirm,270,g,sonnet sweep,0,270,1,1,grams (g),.27000001,g,block governs,0,0,fresh fish,pack,ILOILO,ANILAO,Anilao Public Market,Che Fish Stall,3ARJU194,1774578544095.jpg,1,0,,,,,,,,.27,,,,,,270,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2372,1776387194857,confirm,185,g,sonnet sweep,0,185,1,1,grams (g),.185,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,VD8DONFP,1776387194857.jpg,1,0,,,,,,,,.185,,,,,,185,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
1724,1776646512306,confirm,140,g,sonnet sweep,0,140,1,1,grams (g),.14,g,log10 median,0,0,camote,binilog,ANTIQUE,BELISON,Belison public market,Cecile stall,DTQ8BHD0,1776646512306.jpg,1,0,,,,,,,,.14,,,,,,140,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9719,1773968318077,confirm,285,g,sonnet sweep,0,285,1,1,grams (g),.285,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,Froilyn Variety Store Wholesale and Retail,DEZ0PKS3,1773968318077.jpg,1,0,,,,,,,,.285,,,,,,285,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4896,1775524054557,confirm,695,g,sonnet sweep,0,695,1,1,grams (g),.69499999,g,log10 median,0,0,cabbage,pieces or units,CAPIZ,SIGMA,Sigma Public Market,Ping Ping Store,473L28K8,1775524054557.jpg,1,0,,,,,,,,.695,,,,,,695,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9409,1774056145567,confirm,580,g,sonnet sweep,0,580,1,1,grams (g),.57999998,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,ILOILO,SAN MIGUEL,San Miguel Public Market,Jenalyn Frozen Foods,7JIAQUZP,1774056145567.jpg,1,0,,,,,,,,.58,,,,,,580,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10809,1777423540478,confirm,60,g,sonnet sweep,0,60,1,1,grams (g),.059999999,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,NEGROS OCCIDENTAL,ILOG,Ilog Public Market,First 3 Store,4WFIVGV4,1777423540478.jpg,1,0,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
2612,1776217949497,confirm,225,g,sonnet sweep,0,225,1,1,grams (g),.22499999,g,log10 median,0,0,cabbage,putos (mix vegetable),ANTIQUE,PATNONGON,Patnungon Public Market,JB Sari Sari Store,M115IGM7,1776217949497.jpg,1,0,,,,,,,,.225,,,,,,225,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
9024,1778647177779,confirm,115,g,sonnet sweep,0,115,1,1,grams (g),.115,g,block governs,0,0,cabbage,small packs,ILOILO,SAN ENRIQUE,San Enrique Public Market,Vanessa Store,PBFOJJM2,1778647177779.jpg,1,0,,,,,,,,.115,,,,,,115,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5441,1774580433023,confirm,100,g,sonnet sweep,0,100,1,1,grams (g),.1,g,log10 median,0,0,carrot,pieces or units,ILOILO,BADIANGAN,Linaywan Badiangan Talipapa,Lerma Vegetable Stand,V9SX3OVV,1774580433023.jpg,1,0,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4979,1775701719010,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,cabbage,pack,CAPIZ,TAPAZ,Tapaz Public Market,Muzo Wet and Dry Goods,88QXIGG5,1775701719010.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
139,1778205119842,confirm,85,g,sonnet sweep,0,85,1,1,grams (g),.085000001,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,AKLAN,BANGA,Libas Banga Roadside,Richard Store,U00T5K8V,1778205119842.jpg,1,0,,,,,,,,.085,,,,,,85,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
754,1777595166575,confirm,1220,g,sonnet sweep,0,1220,1,1,Kilograms (Kgs),1220,g,block governs,0,0,fresh fish,pieces or units,AKLAN,MADALAG,Madalag public market,Lucito fish stall,ECY661PV,1777595166575.jpg,1,0,,,,,,,,1.22,,,,,,1220,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6152,1773800416323,confirm,140,g,sonnet sweep,0,140,1,1,grams (g),.14,g,log10 median,0,0,camote,bilog,ILOILO,CABATUAN,Roadside,Linero Store,ZST77B4K,1773800416323.jpg,1,0,,,,,,,,.14,,,,,,140,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9305,1774053375402,confirm,685,g,sonnet sweep,0,685,1,1,grams (g),.6850000000000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SAN MIGUEL,San Miguel Public Market,Madels Store,V8GIZC7Z,1774053375402.jpg,1,0,,,,,,,,.6850000000000001,,,,,,685,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5521,1774056980157,confirm,1165,g,sonnet sweep,0,1165,1,1,grams (g),1.165,g,log10 median,0,0,chicken,bilog,ILOILO,BALASAN,Balasan public market,Jhonpaul store,DFQQB15F,1774056980157.jpg,1,0,,,,,,,,1.165,,,,,,1165,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10759,1777421376629,confirm,395,g,sonnet sweep,0,395,1,1,grams (g),.39500001,g,log10 median,0,0,camote tops,bugkos,NEGROS OCCIDENTAL,ILOG,Ilog Public Market,Jillian Store,ALLW9C01,1777421376629.jpg,1,0,,,,,,,,.395,,,,,,395,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9423,1773722303363,confirm,790,g,sonnet sweep,0,790,1,1,grams (g),.79000002,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,XUOK9DM6,1773722303363.jpg,1,0,,,,,,,,.79,,,,,,790,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9789,1773967474115,confirm,45,g,sonnet sweep,0,45,1,1,grams (g),.045000002,g,log10 median,0,1,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,SARA,Sara roadside,JV Store,JCXCNJ3P,1773967474115.jpg,1,1,,,,,,,,.045,,,,,,45,,,,,scale_with_item,,,,,clear,,,,,NET WT. 1.41 oz (40g),,,small_size,0,,
9853,1773892939922,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,mango,pieces or units,ILOILO,SARA,Prutasan,Boboy Fruit Stand,694HOG75,1773892939922.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9746,1773908577053,confirm,710,g,sonnet sweep,0,710,1,1,grams (g),.70999998,g,log10 median,0,0,cabbage,pieces or units,ILOILO,SARA,talipapa,Panes Store,QM4JBOSJ,1773908577053.jpg,1,0,,,,,,,,.71,,,,,,710,,,,,scale_with_item,,,,,clear,,,,,,,,mp50_price,0,,
35,1778297064811,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,fresh fish,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Efren Fish Stand,50AQAGHS,1778297064811.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9541,1773881448130,confirm,175,g,sonnet sweep,0,175,1,1,grams (g),.175,g,log10 median,0,0,camote tops,bugkos,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Ma.Fe Vegetable Section,8TKBXJA7,1773881448130.jpg,1,0,,,,,,,,.175,,,,,,175,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2355,1776396282051,confirm,875,g,sonnet sweep,0,875,1,1,grams (g),.875,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,LAUA-AN,Sarmiento St.Laua-an Talipapa,Joebelle Vegetable Stand,WA4DWYST,1776396282051.jpg,1,0,,,,,,,,.875,,,,,,875,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6110,1773708130557,confirm,970,g,sonnet sweep,0,970,1,1,grams (g),.97000003,g,log10 median,0,0,cabbage,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Sherwin Collantes,QQY7OXB0,1773708130557.jpg,1,0,,,,,,,,.97,,,,,,970,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10700,1777601209121,confirm,980,g,sonnet sweep,0,980,1,1,grams (g),.98000002,g,log10 median,0,0,chicken,bilog,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,Vinky  Meat Shop,5QQZFTN6,1777601209121.jpg,1,0,,,,,,,,.98,,,,,,980,,,,,scale_with_item,,,,,clear,,,,,,,,mp50_price,0,,
9720,1773968338406,confirm,600,g,sonnet sweep,0,600,1,1,grams (g),.60000002,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,SANTA BARBARA,Zone1Arroyo St.Sta Barbara,Froilyn Variety Store Wholesale and Retail,DEZ0PKS3,1773968338406.jpg,1,0,,,,,,,,.6,,,,,,600,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
897,1777517342208,confirm,710,g,sonnet sweep,0,710,1,1,grams (g),.70999998,g,log10 median,0,0,loaf bread,large packs,AKLAN,MAKATO,Burgos St.Poblacion Makato Roadside,Three Kates,3PPBJL61,1777517342208.jpg,1,0,,,,,,,,.71,,,,,,710,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5157,1775870147518,confirm,400,g,sonnet sweep,0,400,1,1,grams (g),.40000001,g,log10 median,0,0,camote,bilog,ILOILO,ALIMODIAN,Alimodian  public market,Russel fruit stand,LSZI4ZGO,1775870147518.jpg,1,0,,,,,,,,.4,,,,,,400,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
5070,1773800189490,confirm,825,g,sonnet sweep,0,825,1,1,grams (g),.82499999,g,log10 median,0,0,cabbage,pieces or units,ILOILO,AJUY,Ajuy roadside,Psyzee store,5DG9JFQZ,1773800189490.jpg,1,0,,,,,,,,.825,,,,,,825,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9500,1773723661219,confirm,675,g,sonnet sweep,0,675,1,1,grams (g),.67500001,g,log10 median,0,1,loaf bread,large packs,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,W94O17O4,1773723661219.jpg,1,1,,,,,,,,.675,,,,,,675,,,,,scale_with_item,,,,,clear,,,,,Net Wt. 640 g,,,large_size,0,,
7857,1773969628676,confirm,40,g,sonnet sweep,0,40,1,1,grams (g),.039999999,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,ILOILO,LEMERY,roadside,Diamante Store,MDAEXH2N,1773969628676.jpg,1,0,,,,,,,,.04,,,,,,40,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9718,1773903580895,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,SANTA BARBARA,Balabag Talipapa,Wendel Store,AX2HNSU8,1773903580895.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
7625,1774422255907,confirm,950,g,human,1,950,1,1,Litres (L),.94999999,g,log10 median,0,0,chicken,whole (chicken),ILOILO,LAMBUNAO,Lambunao Public Market,Armada 1 Store,5KCS2Y1P,1774422255907.jpg,1,0,.95,0.95,scale,0,scale turned sideways,.958,.95,,,.85,950,958,950,,,850,scale_with_item,scale_with_item,,,scale_with_item,clear,probable,,,clear,,,,,,medium_size,0,,
37,1778296827222,confirm,95,g,sonnet sweep,0,95,1,1,grams (g),.094999999,g,log10 median,0,0,fresh fish,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Maribeth Fish Stand,Y5WFBW91,1778296827222.jpg,1,0,,,,,,,,.095,,,,,,95,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9464,1773797286968,confirm,330,g,sonnet sweep,0,330,1,1,grams (g),.33000001,g,block governs,0,0,"crackers, cookies, buiscuits, chips/curls",pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,CJ Store,ER0V546T,1773797286968.jpg,1,0,,,,,,,,.33,,,,,,330,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
8448,1775696009775,confirm,125,g,sonnet sweep,0,125,1,1,grams (g),.125,g,log10 median,0,0,carrot,pieces or units,ILOILO,NEW LUCENA,New Lucena Public Market,Melody Fruit and Vegetable Stand,JF1KN61W,1775696009775.jpg,1,0,,,,,,,,.125,,,,,,125,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
813,1777424431544,confirm,165,g,sonnet sweep,0,165,1,1,grams (g),.16500001,g,log10 median,0,0,carrot,pieces or units,AKLAN,MAKATO,Makato Public Market,Puod Vegetable Stand,2XD3CIS7,1777424431544.jpg,1,0,,,,,,,,.165,,,,,,165,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
904,1778030154190,confirm,235,g,sonnet sweep,0,235,1,1,grams (g),.235,g,log10 median,0,0,loaf bread,small packs,AKLAN,MAKATO,Laguna Cayangwan Roadside,Janice Store,H0RQGGXD,1778030154190.jpg,1,0,,,,,,,,.235,,,,,,235,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9827,1773969666786,confirm,25,g,sonnet sweep,0,25,1,1,grams (g),.025,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,SARA,Roadside,Hansea Variety Store,883AHZQD,1773969666786.jpg,1,0,,,,,,,,.025,,,,,,25,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7695,1774421631171,confirm,305,g,sonnet sweep,0,305,1,1,grams (g),.30500001,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,LAMBUNAO,Lambunao Public Market,Ping-Ping Store,D5EPOP0L,1774421631171.jpg,1,0,,,,,,,,.305,,,,,,305,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8437,1775780447064,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,camote,bilog,ILOILO,NEW LUCENA,Wari Wari New Lucena Talipapa,Delsa Store,MJ7ZI5S4,1775780447064.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
11123,1776823379551,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,camote,bilog,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Joubert Store,YEWUKTEK,1776823379551.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2655,1776217135525,confirm,220,g,sonnet sweep,0,220,1,1,grams (g),.22,g,log10 median,0,0,carrot,pieces or units,ANTIQUE,PATNONGON,Patnungon Public Market,Bhing Store,SA82H4SG,1776217135525.jpg,1,0,,,,,,,,.22,,,,,,220,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
