id,pull_item,tick,m_dualcase,m_liqmass,m_solvol,mass,vol,liquid,icecream
1779,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1780,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1781,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1782,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1783,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1784,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1785,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1786,loaf bread,grams (g),1,0,0,1,0,0,0
1787,loaf bread,Litres (L),1,0,1,0,1,0,0
1788,loaf bread,grams (g),1,0,0,1,0,0,0
1789,loaf bread,grams (g),1,0,0,1,0,0,0
1790,loaf bread,grams (g),0,0,0,1,0,0,0
1791,loaf bread,grams (g),0,0,0,1,0,0,0
1792,loaf bread,grams (g),0,0,0,1,0,0,0
1793,loaf bread,grams (g),0,0,0,1,0,0,0
1794,loaf bread,grams (g),0,0,0,1,0,0,0
1795,mango,grams (g),0,0,0,1,0,0,0
1796,mango,grams (g),0,0,0,1,0,0,0
1797,mango,grams (g),0,0,0,1,0,0,0
1798,mango,grams (g),0,0,0,1,0,0,0
1799,mango,grams (g),0,0,0,1,0,0,0
1800,mango,grams (g),0,0,0,1,0,0,0
1801,mango,grams (g),0,0,0,1,0,0,0
1802,mango,grams (g),0,0,0,1,0,0,0
1803,mango,grams (g),0,0,0,1,0,0,0
1804,mango,grams (g),0,0,0,1,0,0,0
1805,mango,grams (g),0,0,0,1,0,0,0
1806,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
1807,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
1808,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1809,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1810,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1811,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1812,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1813,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1814,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1815,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1816,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1817,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1818,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1819,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1820,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1821,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1822,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1823,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1824,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1825,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1826,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1827,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1828,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1829,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1830,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1831,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1832,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
1833,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
1834,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1835,cabbage,grams (g),0,0,0,1,0,0,0
1836,cabbage,grams (g),0,0,0,1,0,0,0
1837,cabbage,grams (g),0,0,0,1,0,0,0
1838,cabbage,grams (g),0,0,0,1,0,0,0
1839,cabbage,grams (g),0,0,0,1,0,0,0
1840,cabbage,grams (g),0,0,0,1,0,0,0
1841,cabbage,grams (g),0,0,0,1,0,0,0
1842,cabbage,grams (g),0,0,0,1,0,0,0
1843,cabbage,grams (g),0,0,0,1,0,0,0
1844,cabbage,grams (g),0,0,0,1,0,0,0
1845,camote tops,grams (g),0,0,0,1,0,0,0
1846,camote tops,grams (g),0,0,0,1,0,0,0
1847,camote tops,grams (g),0,0,0,1,0,0,0
1848,camote,grams (g),0,0,0,1,0,0,0
1849,camote,grams (g),0,0,0,1,0,0,0
1850,camote,grams (g),0,0,0,1,0,0,0
1851,camote,grams (g),0,0,0,1,0,0,0
1852,camote,grams (g),0,0,0,1,0,0,0
1853,camote,grams (g),0,0,0,1,0,0,0
1854,camote,grams (g),0,0,0,1,0,0,0
1855,camote,grams (g),0,0,0,1,0,0,0
1856,camote,grams (g),0,0,0,1,0,0,0
1857,carrot,grams (g),0,0,0,1,0,0,0
1858,carrot,grams (g),0,0,0,1,0,0,0
1859,carrot,grams (g),0,0,0,1,0,0,0
1860,carrot,grams (g),0,0,0,1,0,0,0
1861,carrot,grams (g),0,0,0,1,0,0,0
1862,carrot,grams (g),0,0,0,1,0,0,0
1863,carrot,grams (g),0,0,0,1,0,0,0
1864,carrot,grams (g),0,0,0,1,0,0,0
1865,carrot,grams (g),0,0,0,1,0,0,0
1866,carrot,grams (g),0,0,0,1,0,0,0
1867,carrot,grams (g),0,0,0,1,0,0,0
1868,chicken,grams (g),0,0,0,1,0,0,0
1869,chicken,grams (g),0,0,0,1,0,0,0
1870,chicken,grams (g),0,0,0,1,0,0,0
1871,chicken,grams (g),0,0,0,1,0,0,0
1872,chicken,grams (g),0,0,0,1,0,0,0
1873,chicken,grams (g),0,0,0,1,0,0,0
1874,chicken,grams (g),0,0,0,1,0,0,0
1875,chicken,grams (g),0,0,0,1,0,0,0
1876,chicken,grams (g),0,0,0,1,0,0,0
1877,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1878,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1879,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1880,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1881,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1882,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1883,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1884,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1885,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1886,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1887,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1888,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1889,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1890,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
1891,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1892,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1893,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1894,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1895,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1896,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1897,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1898,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1899,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1900,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1901,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1902,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1903,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1904,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1905,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
1906,fresh fish,grams (g),0,0,0,1,0,0,0
1907,fresh fish,grams (g),0,0,0,1,0,0,0
1908,fresh fish,grams (g),0,0,0,1,0,0,0
1909,fresh fish,grams (g),0,0,0,1,0,0,0
1910,fresh fish,grams (g),0,0,0,1,0,0,0
1911,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1912,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1913,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1914,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
1915,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
1916,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
1917,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1918,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1919,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
1920,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1921,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1922,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1923,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1924,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1925,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1926,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1927,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1928,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1929,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1930,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1931,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1932,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1933,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1934,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1935,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
1936,loaf bread,grams (g),0,0,0,1,0,0,0
1937,loaf bread,grams (g),0,0,0,1,0,0,0
1938,loaf bread,grams (g),0,0,0,1,0,0,0
1939,loaf bread,grams (g),0,0,0,1,0,0,0
1940,loaf bread,grams (g),0,0,0,1,0,0,0
1941,loaf bread,grams (g),0,0,0,1,0,0,0
1942,loaf bread,grams (g),0,0,0,1,0,0,0
1943,mango,grams (g),0,0,0,1,0,0,0
1944,mango,grams (g),0,0,0,1,0,0,0
1945,mango,grams (g),0,0,0,1,0,0,0
1946,mango,grams (g),0,0,0,1,0,0,0
1947,mango,grams (g),0,0,0,1,0,0,0
1948,mango,grams (g),0,0,0,1,0,0,0
1949,mango,grams (g),0,0,0,1,0,0,0
1950,mango,grams (g),0,0,0,1,0,0,0
1951,mango,grams (g),0,0,0,1,0,0,0
1952,mango,grams (g),0,0,0,1,0,0,0
1953,mango,grams (g),0,0,0,1,0,0,0
1954,mango,grams (g),0,0,0,1,0,0,0
1955,mango,grams (g),0,0,0,1,0,0,0
1956,mango,grams (g),0,0,0,1,0,0,0
1957,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1958,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1959,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1960,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1961,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1962,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1963,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1964,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1965,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1966,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1967,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1968,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1969,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1970,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1971,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1972,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1973,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1974,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1975,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
1976,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1977,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1978,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
1979,cabbage,grams (g),0,0,0,1,0,0,0
1980,cabbage,grams (g),0,0,0,1,0,0,0
1981,cabbage,grams (g),0,0,0,1,0,0,0
1982,cabbage,grams (g),0,0,0,1,0,0,0
1983,cabbage,grams (g),0,0,0,1,0,0,0
1984,cabbage,grams (g),0,0,0,1,0,0,0
1985,cabbage,grams (g),0,0,0,1,0,0,0
1986,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
1987,cabbage,grams (g),0,0,0,1,0,0,0
1988,cabbage,grams (g),0,0,0,1,0,0,0
1989,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
1990,cabbage,grams (g),0,0,0,1,0,0,0
1991,cabbage,grams (g),0,0,0,1,0,0,0
1992,cabbage,grams (g),0,0,0,1,0,0,0
1993,cabbage,grams (g),0,0,0,1,0,0,0
1994,cabbage,grams (g),0,0,0,1,0,0,0
1995,cabbage,grams (g),0,0,0,1,0,0,0
1996,cabbage,grams (g),0,0,0,1,0,0,0
1997,cabbage,grams (g),0,0,0,1,0,0,0
1998,cabbage,grams (g),0,0,0,1,0,0,0
1999,cabbage,grams (g),0,0,0,1,0,0,0
2000,camote tops,grams (g),0,0,0,1,0,0,0
2001,camote tops,grams (g),0,0,0,1,0,0,0
2002,camote tops,grams (g),0,0,0,1,0,0,0
2003,camote tops,grams (g),0,0,0,1,0,0,0
2004,camote tops,grams (g),0,0,0,1,0,0,0
2005,camote,grams (g),0,0,0,1,0,0,0
2006,camote,grams (g),0,0,0,1,0,0,0
2007,camote,grams (g),0,0,0,1,0,0,0
2008,camote,grams (g),0,0,0,1,0,0,0
2009,camote,grams (g),0,0,0,1,0,0,0
2010,camote,grams (g),0,0,0,1,0,0,0
2011,camote,grams (g),0,0,0,1,0,0,0
2012,camote,grams (g),0,0,0,1,0,0,0
2013,camote,grams (g),0,0,0,1,0,0,0
2014,camote,grams (g),0,0,0,1,0,0,0
2015,camote,grams (g),0,0,0,1,0,0,0
2016,camote,grams (g),0,0,0,1,0,0,0
2017,camote,grams (g),0,0,0,1,0,0,0
2018,camote,grams (g),0,0,0,1,0,0,0
2019,camote,grams (g),0,0,0,1,0,0,0
2020,carrot,grams (g),0,0,0,1,0,0,0
2021,carrot,grams (g),0,0,0,1,0,0,0
2022,carrot,grams (g),0,0,0,1,0,0,0
2023,carrot,grams (g),0,0,0,1,0,0,0
2024,carrot,grams (g),0,0,0,1,0,0,0
2025,carrot,grams (g),0,0,0,1,0,0,0
2026,carrot,grams (g),0,0,0,1,0,0,0
2027,carrot,grams (g),0,0,0,1,0,0,0
2028,carrot,grams (g),0,0,0,1,0,0,0
2029,carrot,grams (g),0,0,0,1,0,0,0
2030,carrot,grams (g),0,0,0,1,0,0,0
2031,carrot,grams (g),0,0,0,1,0,0,0
2032,carrot,grams (g),0,0,0,1,0,0,0
2033,carrot,grams (g),0,0,0,1,0,0,0
2034,carrot,grams (g),0,0,0,1,0,0,0
2035,carrot,grams (g),0,0,0,1,0,0,0
2036,carrot,grams (g),0,0,0,1,0,0,0
2037,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
2038,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
2039,chicken,grams (g),0,0,0,1,0,0,0
2040,chicken,grams (g),0,0,0,1,0,0,0
2041,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
2042,chicken,grams (g),0,0,0,1,0,0,0
2043,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2044,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2045,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2046,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2047,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2048,"crackers, cookies, buiscuits, chips/curls",Litres (L),1,0,1,0,1,0,0
2049,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2050,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2051,"crackers, cookies, buiscuits, chips/curls",grams (g),1,0,0,1,0,0,0
2052,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2053,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2054,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2055,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2056,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2057,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2058,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2059,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2060,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
2061,fresh fish,grams (g),0,0,0,1,0,0,0
2062,fresh fish,grams (g),0,0,0,1,0,0,0
2063,fresh fish,grams (g),0,0,0,1,0,0,0
2064,fresh fish,grams (g),0,0,0,1,0,0,0
2065,fresh fish,grams (g),0,0,0,1,0,0,0
2066,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
2067,fresh fish,grams (g),0,0,0,1,0,0,0
2068,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
2069,fresh fish,grams (g),0,0,0,1,0,0,0
2070,fresh fish,grams (g),0,0,0,1,0,0,0
2071,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
2072,fresh fish,grams (g),0,0,0,1,0,0,0
2073,fresh fish,grams (g),0,0,0,1,0,0,0
2074,fresh fish,grams (g),0,0,0,1,0,0,0
2075,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
2076,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
2077,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2078,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2079,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2080,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2081,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2082,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2083,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2084,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2085,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2086,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2087,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2088,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2089,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
2090,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
2091,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2092,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2093,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2094,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2095,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2096,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2097,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
2098,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2099,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2100,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2101,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2102,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2103,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2104,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2105,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
2106,loaf bread,grams (g),0,0,0,1,0,0,0
2107,loaf bread,grams (g),0,0,0,1,0,0,0
2108,loaf bread,grams (g),0,0,0,1,0,0,0
2109,loaf bread,grams (g),0,0,0,1,0,0,0
2110,loaf bread,grams (g),0,0,0,1,0,0,0
2111,loaf bread,grams (g),0,0,0,1,0,0,0
2112,loaf bread,grams (g),0,0,0,1,0,0,0
2113,loaf bread,grams (g),0,0,0,1,0,0,0
2114,loaf bread,grams (g),0,0,0,1,0,0,0
2115,loaf bread,grams (g),0,0,0,1,0,0,0
2116,mango,grams (g),0,0,0,1,0,0,0
2117,mango,grams (g),0,0,0,1,0,0,0
2118,mango,grams (g),0,0,0,1,0,0,0
2119,mango,grams (g),0,0,0,1,0,0,0
2120,mango,grams (g),0,0,0,1,0,0,0
2121,mango,grams (g),0,0,0,1,0,0,0
2122,mango,grams (g),0,0,0,1,0,0,0
2123,mango,grams (g),0,0,0,1,0,0,0
2124,mango,grams (g),0,0,0,1,0,0,0
2125,mango,grams (g),0,0,0,1,0,0,0
2126,mango,grams (g),0,0,0,1,0,0,0
2127,mango,grams (g),0,0,0,1,0,0,0
2128,mango,grams (g),0,0,0,1,0,0,0
2129,mango,grams (g),0,0,0,1,0,0,0
2130,mango,grams (g),0,0,0,1,0,0,0
2131,mango,grams (g),0,0,0,1,0,0,0
2132,mango,grams (g),0,0,0,1,0,0,0
2133,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
2134,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
2135,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2136,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2137,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2138,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2139,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2140,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2141,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2142,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2143,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2144,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2145,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
2146,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
2147,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
2148,cabbage,grams (g),0,0,0,1,0,0,0
2149,cabbage,grams (g),0,0,0,1,0,0,0
2150,cabbage,grams (g),0,0,0,1,0,0,0
2151,cabbage,grams (g),0,0,0,1,0,0,0
2152,cabbage,grams (g),0,0,0,1,0,0,0
2153,cabbage,grams (g),0,0,0,1,0,0,0
2154,cabbage,grams (g),0,0,0,1,0,0,0
2155,cabbage,grams (g),0,0,0,1,0,0,0
2156,cabbage,grams (g),0,0,0,1,0,0,0
2157,cabbage,grams (g),0,0,0,1,0,0,0
2158,cabbage,grams (g),0,0,0,1,0,0,0
2159,cabbage,grams (g),0,0,0,1,0,0,0
2160,cabbage,grams (g),0,0,0,1,0,0,0
2161,cabbage,grams (g),0,0,0,1,0,0,0
2162,cabbage,grams (g),0,0,0,1,0,0,0
2163,cabbage,grams (g),0,0,0,1,0,0,0
2164,cabbage,grams (g),0,0,0,1,0,0,0
2165,cabbage,grams (g),0,0,0,1,0,0,0
2166,cabbage,grams (g),0,0,0,1,0,0,0
2167,cabbage,grams (g),0,0,0,1,0,0,0
