id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,read_model,read_human,needs_reading
2369,2,must,3,C2 magnitude only -- decimal moved,1,1776385171599.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776385171599.jpg,small_size,ANTIQUE,LAUA-AN,Laua-an Public Market,Dalumpines Store,RZFY88PA,Carrot,Bilog,grams (g),.11,g,110,log10 median,,,,,,,0,0,1
2370,2,must,3,C2 magnitude only -- decimal moved,1,1776385198654.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776385198654.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,Dalumpines Store,RZFY88PA,Carrot,Bilog,grams (g),.25,g,250,log10 median,,,,,,,0,0,1
2371,2,must,3,C2 magnitude only -- decimal moved,1,1776387166744.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776387166744.jpg,small_size,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,VD8DONFP,Carrot,Bilog,grams (g),.11,g,110,log10 median,,,,,,,0,0,1
2372,2,must,3,C2 magnitude only -- decimal moved,1,1776387194857.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776387194857.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,VD8DONFP,Carrot,Bilog,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
2377,2,must,3,C2 magnitude only -- decimal moved,1,1776469186829.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776469186829.jpg,medium_size,ANTIQUE,LAUA-AN,Poblacion Laua-an Roadside,Gagang Sari-Sari Store,WLNF04WJ,Chicken,Whole (chicken),grams (g),.98000002,g,980,log10 median,,,,,,,0,0,1
2392,2,must,3,C2 magnitude only -- decimal moved,1,1776391939743.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776391939743.jpg,small_size,ANTIQUE,LAUA-AN,Guisijian Laua-an Roadside,Rio Fish Stand,704SV4RU,Fresh Fish,Binilog,grams (g),.42500001,g,425,log10 median,,,,,,,0,0,1
2394,2,must,3,C2 magnitude only -- decimal moved,1,1776393346150.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776393346150.jpg,medium_size,ANTIQUE,LAUA-AN,Look Laua-an Roadside,Omapas Fish Stand,97B2N6NE,Fresh Fish,Binilog,grams (g),.58999997,g,590,log10 median,,,,,,,0,0,1
2396,2,must,3,C2 magnitude only -- decimal moved,1,1776469431533.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776469431533.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,Josephine Fish Stand,IL8KR3ZO,Fresh Fish,Binilog,grams (g),.85500002,g,855,log10 median,,,,,,,0,0,1
2401,2,must,3,C2 magnitude only -- decimal moved,1,1779256979804.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1779256979804.jpg,municipality_median,ANTIQUE,LAUA-AN,Poblacion Laua-an Roadside,Plato - Loral Restaurant,BLFJXF8M,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Small cup (translate),grams (g),.465,g,47,block governs,,,,,,,0,0,1
2403,2,must,2,C2 dimension only -- tick overruled,1,1776469815820.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776469815820.jpg,medium_size,ANTIQUE,LAUA-AN,Poblacion Laua-an Roadside,Jes Store,1K5FF29H,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,1,0,0
2404,2,must,2,C2 dimension only -- tick overruled,1,1776391434114.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776391434114.jpg,medium_size,ANTIQUE,LAUA-AN,Poblacion Laua-an Roadside,DSV Store,1Y16XUHD,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2405,2,must,2,C2 dimension only -- tick overruled,1,1776395409390.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776395409390.jpg,medium_size,ANTIQUE,LAUA-AN,Poblacion Laua-an Roadside,JED-K Pharmacy and Mini Mart,50A6FLRR,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2406,2,must,2,C2 dimension only -- tick overruled,1,1776386731203.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776386731203.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,9K498ZO7,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2407,2,must,2,C2 dimension only -- tick overruled,1,1776386572975.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776386572975.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,Dalumpines Store,EOXQVAJT,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2408,2,must,2,C2 dimension only -- tick overruled,1,1776470959786.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776470959786.jpg,medium_size,ANTIQUE,LAUA-AN,Laua-an Public Market,RJV Store,IDNPXJ4B,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2409,2,must,2,C2 dimension only -- tick overruled,1,1776471432783.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776471432783.jpg,medium_size,ANTIQUE,LAUA-AN,Sarmiento St.Laua-an Talipapa,Gads Store,IN6WG8G6,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
2410,2,must,2,C2 dimension only -- tick overruled,1,1776395359906.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776395359906.jpg,large_size,ANTIQUE,LAUA-AN,Laua-an Roadside,JED-K Pharmacy and Mini Mart,06ICZFK6,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2411,2,must,2,C2 dimension only -- tick overruled,1,1776470916391.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776470916391.jpg,large_size,ANTIQUE,LAUA-AN,Laua-an Public Market,RJV Store,41I0TX31,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2412,2,must,2,C2 dimension only -- tick overruled,1,1776386530095.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776386530095.jpg,large_size,ANTIQUE,LAUA-AN,Laua-an Public Market,Dalumpines Store,6I0HAZM5,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2413,2,must,2,C2 dimension only -- tick overruled,1,1776469764962.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776469764962.jpg,large_size,ANTIQUE,LAUA-AN,Laua-an Roadside,Jes Store,F9QPP8GY,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2414,2,must,2,C2 dimension only -- tick overruled,1,1776471383140.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776471383140.jpg,large_size,ANTIQUE,LAUA-AN,Sarmiento St.Laua-an Talipapa,Gads Store,O7XUMQ3I,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2415,2,must,2,C2 dimension only -- tick overruled,1,1776391365074.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776391365074.jpg,large_size,ANTIQUE,LAUA-AN,Guisjian Laua-an Roadside,DSV Store,W2516IDY,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2416,2,must,2,C2 dimension only -- tick overruled,1,1776386773975.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776386773975.jpg,large_size,ANTIQUE,LAUA-AN,Laua-an Public Market,EBS Sari-Sari Store,WTMCESBL,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
2424,2,must,3,C2 magnitude only -- decimal moved,1,1779255185060.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1779255185060.jpg,medium_size,ANTIQUE,LAUA-AN,Poblacion Laua-an Talipapa,Esperanza Vegetable Stand,05ZJMS56,Mango,Bilog,grams (g),.205,g,205,log10 median,,,,,,,0,0,1
2428,2,must,3,C2 magnitude only -- decimal moved,1,1777001165612.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777001165612.jpg,small_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Faigao Mini Store,0YUJFYAG,Cabbage,Bilog,grams (g),.47499999,g,475,log10 median,,,,,,,0,0,1
2429,2,must,3,C2 magnitude only -- decimal moved,1,1776995729065.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995729065.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,4J's Store,B2MGJFYX,Cabbage,Bilog,grams (g),.81999999,g,820,log10 median,,,,,,,0,0,1
2430,2,must,3,C2 magnitude only -- decimal moved,1,1776994489572.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994489572.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,DCNVWCYY,Cabbage,Bilog,grams (g),.75,g,750,log10 median,,,,,,,0,0,1
2431,2,must,3,C2 magnitude only -- decimal moved,1,1776994511142.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994511142.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,DCNVWCYY,Cabbage,Bilog,grams (g),.94999999,g,950,log10 median,,,,,,,0,0,1
2432,2,must,3,C2 magnitude only -- decimal moved,1,1776999873175.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999873175.jpg,small_size,ANTIQUE,LIBERTAD,Unilonggo Centro Este Libertad Roadside,Isabel Piodo Store,F10DXQXB,Cabbage,Bilog,grams (g),.55500001,g,555,log10 median,,,,,,,0,0,1
2433,2,must,3,C2 magnitude only -- decimal moved,1,1776999891955.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999891955.jpg,medium_size,ANTIQUE,LIBERTAD,Unilonggo Centro Este Libertad Roadside,Isabel Piodo Store,F10DXQXB,Cabbage,Bilog,grams (g),.76999998,g,770,log10 median,,,,,,,0,0,1
2434,2,must,3,C2 magnitude only -- decimal moved,1,1777082484744.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777082484744.jpg,small_size,ANTIQUE,LIBERTAD,Union Libertad Talipapa,RAEIUEL'S Variety Store Fruits and Vegetable,FDAZCLW0,Cabbage,Bilog,grams (g),.47499999,g,475,log10 median,,,,,,,0,0,1
2435,2,must,3,C2 magnitude only -- decimal moved,1,1777082514393.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777082514393.jpg,medium_size,ANTIQUE,LIBERTAD,Union Libertad Talipapa,RAEIUEL'S Variety Store Fruits and Vegetable,FDAZCLW0,Cabbage,Bilog,grams (g),.76499999,g,765,log10 median,,,,,,,0,0,1
2436,2,must,3,C2 magnitude only -- decimal moved,1,1777082550477.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777082550477.jpg,large_size,ANTIQUE,LIBERTAD,Union Libertad Talipapa,RAEIUEL'S Variety Store Fruits and Vegetable,FDAZCLW0,Cabbage,Bilog,grams (g),1.005,g,1005,log10 median,,,,,,,0,0,1
2437,2,must,3,C2 magnitude only -- decimal moved,1,1777083801259.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777083801259.jpg,small_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Roadside,Cahilig Store,IRVOIQXS,Cabbage,Bilog,grams (g),.51499999,g,515,log10 median,,,,,,,0,0,1
2438,2,must,3,C2 magnitude only -- decimal moved,1,1777083825386.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777083825386.jpg,medium_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Roadside,Cahilig Store,IRVOIQXS,Cabbage,Bilog,grams (g),.80000001,g,800,log10 median,,,,,,,0,0,1
2439,2,must,3,C2 magnitude only -- decimal moved,1,1776995220657.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995220657.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,Casuncad Vegetable Stand,RD3OLG7X,Cabbage,Bilog,grams (g),.67500001,g,675,log10 median,,,,,,,0,0,1
2440,2,must,3,C2 magnitude only -- decimal moved,1,1776995240945.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995240945.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Casuncad Vegetable Stand,RD3OLG7X,Cabbage,Bilog,grams (g),.88499999,g,885,log10 median,,,,,,,0,0,1
2441,2,must,3,C2 magnitude only -- decimal moved,1,1777086673267.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777086673267.jpg,municipality_median,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Victoriano Variety Store,0BG5UMBW,Camote tops,Bugkos,grams (g),.34999999,g,350,log10 median,,,,,,,0,0,1
2442,2,must,3,C2 magnitude only -- decimal moved,1,1776999995962.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999995962.jpg,small_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Isabel Piodo Store,6EGILQZQ,Camote,Bilog,grams (g),.12,g,120,log10 median,,,,,,,0,0,1
2443,2,must,3,C2 magnitude only -- decimal moved,1,1777000012991.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777000012991.jpg,medium_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Isabel Piodo Store,6EGILQZQ,Camote,Bilog,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
2444,2,must,3,C2 magnitude only -- decimal moved,1,1776994722490.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994722490.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,JX2NSLZT,Camote,Bilog,grams (g),.105,g,105,log10 median,,,,,,,0,0,1
2445,2,must,3,C2 magnitude only -- decimal moved,1,1776994738535.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994738535.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,JX2NSLZT,Camote,Bilog,grams (g),.235,g,235,log10 median,,,,,,,0,0,1
2446,2,must,3,C2 magnitude only -- decimal moved,1,1777087660681.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777087660681.jpg,small_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Talipapa,Maribeth Store,NO7B21NL,Camote,Bilog,grams (g),.07,g,70,log10 median,,,,,,,0,0,1
2447,2,must,3,C2 magnitude only -- decimal moved,1,1777087686780.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777087686780.jpg,medium_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Talipapa,Maribeth Store,NO7B21NL,Camote,Bilog,grams (g),.185,g,185,log10 median,,,,,,,0,0,1
2448,2,must,3,C2 magnitude only -- decimal moved,1,1776995857843.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995857843.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,4J's Store,V7J04XHT,Camote,Bilog,grams (g),.20999999,g,210,log10 median,,,,,,,0,0,1
2449,2,must,3,C2 magnitude only -- decimal moved,1,1776995378158.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995378158.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Casuncad Vegetable Stand,ZBM6R4BH,Camote,Bilog,grams (g),.20999999,g,210,log10 median,,,,,,,1,0,0
2450,2,must,3,C2 magnitude only -- decimal moved,1,1776994624363.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994624363.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,0V790D97,Carrot,Bilog,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
2451,2,must,3,C2 magnitude only -- decimal moved,1,1776994655930.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994655930.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,0V790D97,Carrot,Bilog,grams (g),.19,g,190,log10 median,,,,,,,0,0,1
2452,2,must,3,C2 magnitude only -- decimal moved,1,1776994676139.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776994676139.jpg,large_size,ANTIQUE,LIBERTAD,Libertad Public Market,Eddie Vegetable Stand,0V790D97,Carrot,Bilog,grams (g),.38999999,g,390,log10 median,,,,,,,0,0,1
2453,2,must,3,C2 magnitude only -- decimal moved,1,1776995806083.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995806083.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,4J's Store,FNTOTFTA,Carrot,Bilog,grams (g),.115,g,115,log10 median,,,,,,,0,0,1
2454,2,must,3,C2 magnitude only -- decimal moved,1,1777083908163.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777083908163.jpg,small_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Cahilig Store,NN8SGME2,Carrot,Bilog,grams (g),.13,g,130,log10 median,,,,,,,0,0,1
2455,2,must,3,C2 magnitude only -- decimal moved,1,1777083932017.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777083932017.jpg,medium_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Cahilig Store,NN8SGME2,Carrot,Bilog,grams (g),.19,g,190,log10 median,,,,,,,0,0,1
2456,2,must,3,C2 magnitude only -- decimal moved,1,1776999947058.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999947058.jpg,medium_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Isabel Piodo Store,QN1P8PIR,Carrot,Bilog,grams (g),.17,g,170,log10 median,,,,,,,0,0,1
2457,2,must,3,C2 magnitude only -- decimal moved,1,1776995305854.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995305854.jpg,small_size,ANTIQUE,LIBERTAD,Libertad Public Market,Casuncad Vegetable Stand,S93GUJ58,Carrot,Bilog,grams (g),.13,g,130,log10 median,,,,,,,0,0,1
2458,2,must,3,C2 magnitude only -- decimal moved,1,1776995327834.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776995327834.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Casuncad Vegetable Stand,S93GUJ58,Carrot,Bilog,grams (g),.18000001,g,180,log10 median,,,,,,,0,0,1
2459,2,must,3,C2 magnitude only -- decimal moved,1,1777082673380.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777082673380.jpg,small_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Talipapa,RAEIUEL'S Variety Store Fruits and Vegetable,VHJRWSBH,Carrot,Bilog,grams (g),.12,g,120,log10 median,,,,,,,0,0,1
2460,2,must,3,C2 magnitude only -- decimal moved,1,1777082700414.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777082700414.jpg,medium_size,ANTIQUE,LIBERTAD,Union Nipa Libertad Talipapa,RAEIUEL'S Variety Store Fruits and Vegetable,VHJRWSBH,Carrot,Bilog,grams (g),.215,g,215,log10 median,,,,,,,1,1,0
2461,2,must,3,C2 magnitude only -- decimal moved,1,1777001297766.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777001297766.jpg,small_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Faigao Mini Store,YUMDKOGP,Carrot,Bilog,grams (g),.050000001,g,50,log10 median,,,,,,,0,0,1
2463,2,must,3,C2 magnitude only -- decimal moved,1,1777086859145.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777086859145.jpg,medium_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Victoriano Variety Store,3PK309KQ,Chicken,Whole (chicken),grams (g),.99000001,g,990,log10 median,,,,,,,0,0,1
2470,2,must,3,C2 magnitude only -- decimal moved,1,1777000082105.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777000082105.jpg,medium_size,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Isabel Piodo Store,SQI6I87V,Chicken,Whole (chicken),grams (g),.9350000000000001,g,935,log10 median,,,,,,,0,0,1
2471,2,must,3,C2 magnitude only -- decimal moved,1,1776997343731.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776997343731.jpg,medium_size,ANTIQUE,LIBERTAD,Libertad Public Market,Sheen Meat Shop,3V3Z04GM,Chicken,piraso,grams (g),.375,g,375,log10 median,,,,,,,0,0,1
