id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier
4949,1,must,1,4B dual-ticked case,1,1778900069459.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778900069459.jpg,medium_size,CAPIZ,SIGMA,roadside,Gab Store,FB9O04U2,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Tub,,,,,,,,,,,
4950,1,must,1,4B dual-ticked case,1,1778900089135.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778900089135.jpg,large_size,CAPIZ,SIGMA,roadside,Gab Store,FB9O04U2,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Tub,,,,,,,,,,,
4951,1,must,1,4B dual-ticked case,1,1775534840811.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775534840811.jpg,medium_size,CAPIZ,SIGMA,roadside,Eatscape Food House,GULIA6P1,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Tub,,,,,,,,,,,
4956,1,must,1,"4A flat group: 3+ vendors, one value",1,1775531747371.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775531747371.jpg,small_size,CAPIZ,SIGMA,Sigma Public Market,6ms Bakeshop,B9R205LX,Loaf Bread,Dalagku nga Putos,,,,,,1149,3,3,1,,
5027,1,must,1,4B dual-ticked case,1,1775711345221.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775711345221.jpg,municipality_median,CAPIZ,TAPAZ,Tapaz Public Market,Mercado Store,4Z8A8BE9,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5028,1,must,1,4B dual-ticked case,1,1775788706512.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775788706512.jpg,municipality_median,CAPIZ,TAPAZ,Roadside,Rodan Store,PZLEMN8Q,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5029,1,must,1,4B dual-ticked case,1,1775787703757.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775787703757.jpg,municipality_median,CAPIZ,TAPAZ,Roadside,Miles Store,TPB67YFW,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5030,1,must,1,4B dual-ticked case,1,1775709155441.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775709155441.jpg,municipality_median,CAPIZ,TAPAZ,Tapaz Public Market,Gahum Store,XWR0PFY3,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5031,1,must,1,4B dual-ticked case,1,1775709894309.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775709894309.jpg,municipality_median,CAPIZ,TAPAZ,Tapaz Public Market,sy Ann store,ZL04OZ4G,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5041,1,must,1,"4A flat group: 3+ vendors, one value",1,1775708484777.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775708484777.jpg,medium_size,CAPIZ,TAPAZ,Tapaz Public Market,Sole Store,1RUBJPTP,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1160,6,6,1,,
5042,1,must,1,"4A flat group: 3+ vendors, one value",1,1775708519463.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775708519463.jpg,large_size,CAPIZ,TAPAZ,Tapaz Public Market,Sole Store,1RUBJPTP,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1159,6,6,1,,
5055,1,must,1,"4A flat group: 3+ vendors, one value",1,1775705120705.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775705120705.jpg,medium_size,CAPIZ,TAPAZ,Tapaz Public Market,Satonero Store,H6YOULS7,Loaf Bread,Dalagku nga Putos,,,,,,1163,4,4,1,,
5233,1,must,1,4B dual-ticked case,1,1776043707559.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776043707559.jpg,small_size,ILOILO,ALIMODIAN,Roadside Alimodian,Hapit anay store,2ZL049FW,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5234,1,must,1,4B dual-ticked case,1,1775875451421.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875451421.jpg,medium_size,ILOILO,ALIMODIAN,Alimodian Public Market,Zwyt sari sari store,63STIOK5,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5235,1,must,1,4B dual-ticked case,1,1776035876669.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776035876669.jpg,medium_size,ILOILO,ALIMODIAN,"Talipapa Brgy, Bagumbayan,Alimodian",Hapit Anay Kalan-an,6LLL1LBS,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5236,1,must,1,4B dual-ticked case,1,1776037418184.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776037418184.jpg,medium_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",Noah Store,AVGSZF0V,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5237,1,must,1,4B dual-ticked case,1,1775875117430.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875117430.jpg,medium_size,ILOILO,ALIMODIAN,Roadside Alimodian,7/11store,HC14Q9TZ,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5238,1,must,1,4B dual-ticked case,1,1775875800167.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875800167.jpg,medium_size,ILOILO,ALIMODIAN,Roadside,J and C grocery store,TJZACTIO,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5239,1,must,1,4B dual-ticked case,1,1776039909802.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776039909802.jpg,small_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store,ZDDRWP0D,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5240,1,must,1,4B dual-ticked case,1,1776040032343.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776040032343.jpg,small_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store,A8BPCKXJ,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5241,1,must,1,4B dual-ticked case,1,1776043774799.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776043774799.jpg,small_size,ILOILO,ALIMODIAN,Roadside Alimodian,Hapit anay store,GYTENWCY,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5242,1,must,1,4B dual-ticked case,1,1776037487188.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776037487188.jpg,small_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",Noah Store,JE761673,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5243,1,must,1,4B dual-ticked case,1,1775875536664.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875536664.jpg,small_size,ILOILO,ALIMODIAN,Alimodian public market,Zwyt sari sari store,JLPICLUH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5244,1,must,1,4B dual-ticked case,1,1778549157500.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778549157500.jpg,small_size,ILOILO,ALIMODIAN,"Talipapa Brgy.Bangcal,Alimodian",Alims variety store,RTZSO4UO,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5245,1,must,1,4B dual-ticked case,1,1775875910007.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875910007.jpg,small_size,ILOILO,ALIMODIAN,Roadside Alimodian,J and C grocery store,RVPHR4XH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5246,1,must,1,4B dual-ticked case,1,1778548607722.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778548607722.jpg,small_size,ILOILO,ALIMODIAN,Brgy.bangkal alimodian roadside,Siniya store,WL98HKJG,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5250,1,must,1,"4A flat group: 3+ vendors, one value",1,1775873580978.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775873580978.jpg,medium_size,ILOILO,ALIMODIAN,Alimodian public market,Old cabalinan Store,75Z2SEYS,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1238,9,9,1,,
5259,1,must,1,"4A flat group: 3+ vendors, one value",1,1775875026283.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1775875026283.jpg,large_size,ILOILO,ALIMODIAN,Roadside Alimodian,7/11store,17K3LCCZ,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,1239,9,9,1,,
5305,1,must,1,"4A flat group: 3+ vendors, one value",1,1778545120418.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778545120418.jpg,small_size,ILOILO,ALIMODIAN,Roadside Alimodian,Umblas frozen foods,EFYPYE8L,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1251,4,4,1,,
5370,1,must,1,4B dual-ticked case,1,1774580517059.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580517059.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store,6D2MLCUQ,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5371,1,must,1,4B dual-ticked case,1,1778283561160.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778283561160.jpg,small_size,ILOILO,ANILAO,Anilao Roadside,Rolando Store,7ILNA2WY,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5372,1,must,1,4B dual-ticked case,1,1774661683262.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661683262.jpg,small_size,ILOILO,ANILAO,Roadside,JBA sarisari store,D5VQ31KF,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5373,1,must,1,4B dual-ticked case,1,1774577345600.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577345600.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,HYQPUR4Z,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5374,1,must,1,4B dual-ticked case,1,1774576221544.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576221544.jpg,small_size,ILOILO,ANILAO,Anilao Public Market,Lopez Sari Sari Store,OT3GSPGB,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,
5375,1,must,1,4B dual-ticked case,1,1774576272386.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576272386.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Lopez Sari Sari Store,417BF4NP,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5376,1,must,1,4B dual-ticked case,1,1774661734763.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661734763.jpg,small_size,ILOILO,ANILAO,Roadside,JBA sarisari store,BLIB7168,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5376,1,must,1,"4A flat group: 3+ vendors, one value",1,1774661734763.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774661734763.jpg,small_size,ILOILO,ANILAO,Roadside,JBA sarisari store,BLIB7168,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,1271,4,4,1,,
5377,1,must,1,4B dual-ticked case,1,1774580571476.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580571476.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5378,1,must,1,4B dual-ticked case,1,1774580584508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580584508.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5379,1,must,1,4B dual-ticked case,1,1774580598384.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580598384.jpg,large_size,ILOILO,ANILAO,anilao Public Market,Segura Store,S6YYD7DL,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5380,1,must,1,4B dual-ticked case,1,1778283607010.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778283607010.jpg,small_size,ILOILO,ANILAO,Roadside,Rolando Store,VO04ZTYT,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5381,1,must,1,4B dual-ticked case,1,1774577271150.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577271150.jpg,small_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,WK86RQPH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5382,1,must,1,4B dual-ticked case,1,1774577297508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577297508.jpg,medium_size,ILOILO,ANILAO,anilao Public Market,Segura Store 2,WK86RQPH,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Gamay nga Cup,,,,,,,,,,,
5383,1,must,1,"4A flat group: 3+ vendors, one value",1,1774580439863.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580439863.jpg,medium_size,ILOILO,ANILAO,Anilao Public Market,Segura Store,2RF8C2LE,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1273,5,5,1,,
5384,1,must,1,"4A flat group: 3+ vendors, one value",1,1774580458824.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774580458824.jpg,large_size,ILOILO,ANILAO,Anilao Public Market,Segura Store,2RF8C2LE,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1272,5,5,1,,
5443,1,must,1,4B dual-ticked case,1,1774578054508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774578054508.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,KVJHNNSG,Chicken,Whole (chicken),,,,,,,,,,,
5443,1,must,1,4B solid ticked as Litres,1,1774578054508.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774578054508.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,KVJHNNSG,Chicken,Whole (chicken),,,,,,,,,,,
5444,1,must,1,4B dual-ticked case,1,1774575404980.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774575404980.jpg,medium_size,ILOILO,BADIANGAN,Badiangan Public Market,Emman Store Dressed Chicken and Meat Shop,RKNPUM5Q,Chicken,Whole (chicken),,,,,,,,,,,
5445,1,must,1,4B dual-ticked case,1,1774583926960.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774583926960.jpg,medium_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,UY39SLGZ,Chicken,Whole (chicken),,,,,,,,,,,
5465,1,must,1,"4A flat group: 3+ vendors, one value",1,1774582973934.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774582973934.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,6ASW2YOV,"Liquor (e.g, whisky, coconut wine)",Junior,,,,,,1299,3,3,1,,
5468,1,must,1,"4A flat group: 3+ vendors, one value",1,1774577281675.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577281675.jpg,medium_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,KH9Y81C9,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,1300,3,3,1,,
5471,1,must,1,4B dual-ticked case,1,1774573233557.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774573233557.jpg,large_size,ILOILO,BADIANGAN,Badiangan Public Market,Gorriceta Sari-Sar Store,76E79298,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,
5472,1,must,1,4B dual-ticked case,1,1774576207828.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774576207828.jpg,large_size,ILOILO,BADIANGAN,Badiangan Public Market,Dawn Grace Store,C6OKMQ5Y,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,
5473,1,must,1,4B dual-ticked case,1,1774577391374.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774577391374.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Kailis Tindahan,D1PPIO7O,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,
5474,1,must,1,4B dual-ticked case,1,1774582915282.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774582915282.jpg,large_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,VC68K2VA,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,
5487,1,must,1,"4A flat group: 3+ vendors, one value",1,1774583853417.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774583853417.jpg,small_size,ILOILO,BADIANGAN,Iniligan Badiangan Roadside,Armada Sari Sari Store,7STE33YA,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,,,,,,1304,4,4,1,,
5612,1,must,1,4B dual-ticked case,1,1774488745307.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488745307.jpg,large_size,ILOILO,BANATE,roadside,Ariana Store,AW1Q119V,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5613,1,must,1,4B dual-ticked case,1,1774488195131.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488195131.jpg,small_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5614,1,must,1,4B dual-ticked case,1,1774488239826.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488239826.jpg,medium_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5615,1,must,1,4B dual-ticked case,1,1774488259651.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488259651.jpg,large_size,ILOILO,BANATE,banate Public Market,New Banate Nonoy Store,DE3IBDU0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5616,1,must,1,4B dual-ticked case,1,1774410602035.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774410602035.jpg,small_size,ILOILO,BANATE,banate Public Market,Janine Store,E1BWOCK2,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5617,1,must,1,4B dual-ticked case,1,1774403634472.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774403634472.jpg,small_size,ILOILO,BANATE,roadside,mam bekay store,ICZVCAOS,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5617,1,must,1,4B solid ticked as Litres,1,1774403634472.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774403634472.jpg,small_size,ILOILO,BANATE,roadside,mam bekay store,ICZVCAOS,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5618,1,must,1,4B dual-ticked case,1,1774486798706.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774486798706.jpg,small_size,ILOILO,BANATE,banate Public Market,Viola Store,OP328KLP,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5619,1,must,1,4B dual-ticked case,1,1774402453746.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774402453746.jpg,small_size,ILOILO,BANATE,roadside,Boys coffee store,U1W34DZA,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5620,1,must,1,4B dual-ticked case,1,1774402472556.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774402472556.jpg,large_size,ILOILO,BANATE,roadside,Boys coffee store,U1W34DZA,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
5621,1,must,1,4B dual-ticked case,1,1774486882998.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774486882998.jpg,small_size,ILOILO,BANATE,banate Public Market,Viola Store,XC8GIFPN,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,,,,,,,,,,,
